iata_code,name,latitude_deg,longitude_deg,municipality,country_name
NTX,Ranai Airport,3.90871,108.388,Ranai-Natuna Besar Island,Indonesia
PNK,Supadio International Airport,-0.153023,109.404708,Pontianak,Indonesia
PSU,Pangsuma Airport,0.834579,112.940217,Putussibau-Borneo Island,Indonesia
SQG,Tebelian Airport,-0.045214,111.458049,Sintang,Indonesia
DJB,Sultan Thaha Airport,-1.638685,103.645063,Jambi,Indonesia
LLJ,Silampari Airport,-3.288165,102.91449,Lubuk Linggau,Indonesia
BUU,Muara Bungo Airport,-1.541635,102.181613,Muara Bungo,Indonesia
PGK,Depati Amir Airport,-2.1622,106.139,Pangkal Pinang,Indonesia
BKS,Fatmawati Soekarno Airport,-3.8637,102.338997,Bengkulu,Indonesia
PLM,Sultan Mahmud Badaruddin II Airport,-2.897653,104.698147,Palembang,Indonesia
PDO,Pendopo Airport,-3.286070108,103.87999725341797,Talang Gudang-Sumatra Island,Indonesia
PDG,Minangkabau International Airport,-0.785964,100.280384,Padang (Katapiang),Indonesia
PXA,Atung Bungsu Airport,-4.0225,103.379167,Bentayan,Indonesia
TPK,Teuku Cut Ali Airport,3.16904,97.288299,Tapaktuan,Indonesia
MEQ,Cut Nyak Dhien Airport,4.040998,96.253312,Kuala Pesisir,Indonesia
LKI,Lasikin Airport,2.411328,96.327722,Lubang,Indonesia
TXE,Rembele Airport,4.72113,96.851943,Takengon,Indonesia
LSX,Lhok Sukon Airport,5.06951,97.259201,Lhok Sukon-Sumatra Island,Indonesia
SBG,Maimun Saleh Airport,5.874668,95.33967,Sabang,Indonesia
BTJ,Sultan Iskandar Muda International Airport,5.525087,95.41997,Banda Aceh,Indonesia
SXT,Sungai Tiang Airport,4.330277919769287,102.3949966430664,Taman Negara,Malaysia
MEP,Mersing Airport,2.389148,103.874183,Mersing,Malaysia
SWY,Sitiawan Airport,4.2222,100.6993,Sitiawan,Malaysia
TPG,Taiping (Tekah) Airport,4.866432,100.715381,Taiping,Malaysia
TOD,Tioman Airport,2.81818,104.160004,Tioman Island,Malaysia
AOR,Sultan Abdul Halim Airport,6.189670085906982,100.39800262451172,Alor Satar,Malaysia
BWH,RMAF Butterworth Air Base,5.46592,100.390999,Butterworth,Malaysia
KBR,Sultan Ismail Petra Airport,6.1668500900268555,102.29299926757812,Kota Baharu,Malaysia
KUA,Kuantan Airport,3.7753899097442627,103.20899963378906,Kuantan,Malaysia
KTE,Kerteh Airport,4.53722,103.427002,Kerteh,Malaysia
IPH,Sultan Azlan Shah Airport,4.56733,101.091643,Ipoh,Malaysia
JHB,Senai International Airport,1.64131,103.669998,Johor Bahru,Malaysia
KUL,Kuala Lumpur International Airport,2.74558,101.709999,Sepang,Malaysia
LGK,Langkawi International Airport,6.329730033874512,99.72869873046875,Langkawi,Malaysia
MKZ,Malacca International Airport,2.265613,102.252778,Malacca,Malaysia
TGG,Sultan Mahmud Airport,5.3826398849487305,103.10299682617188,Kuala Terengganu,Malaysia
PEN,Penang International Airport,5.296303,100.276185,Penang,Malaysia
PKG,Pulau Pangkor Airport,4.244719982147217,100.5530014038086,Pangkor Island,Malaysia
RDN,LTS Pulau Redang Airport,5.764804,103.004942,Redang,Malaysia
SZB,Sultan Abdul Aziz Shah International Airport,3.13058,101.549004,Subang,Malaysia
DTR,Decatur Shores Airport,48.500171,-122.813973,Decatur,United States
SXK,Mathilda Batlayeri Airport,-7.848354,131.337068,Saumlaki-Yamdena Island,Indonesia
AUT,Atauro Airport,-8.243133,125.606378,Vila,Timor-Leste
UAI,"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",-9.301856,125.286302,Suai,Timor-Leste
DIL,Presidente Nicolau Lobato International Airport,-8.546562,125.524507,Dili,Timor-Leste
BCH,Baucau Airport,-8.486479,126.399981,Baucau,Timor-Leste
MPT,Maliana Airport,-8.97224,125.214996,Maliana,Timor-Leste
OEC,Oecusse Route of the Sandalwood International Airport,-9.198419,124.337873,Oecussi-Ambeno,Timor-Leste
VIQ,Viqueque Airport,-8.883799553,126.37300109863281,Viqueque,Timor-Leste
SGQ,Sanggata/Sangkimah Airport,0.3847,117.543,Sanggata/Sangkimah,Indonesia
LBW,Yuvai Semaring Airport,3.900495,115.690089,Long Bawan,Indonesia
BXT,LNG Badak Airport,0.121656,117.476558,Bontang-Borneo Island,Indonesia
NNX,Nunukan Airport,4.134001,117.669546,Nunukan-Nunukan Island,Indonesia
TNB,Tanah Grogot Airport,-1.885541,116.256809,Tanah Grogot,Indonesia
LPU,Long Apung Airport,1.706932,114.969934,Long Apung-Borneo Island,Indonesia
QPG,Paya Lebar Air Base,1.36042,103.910004,Paya Lebar,Singapore
TGA,Tengah Air Base,1.387561,103.708291,Western Water Catchment,Singapore
WSM,Wiseman Airport,67.40460205,-150.1230011,Wiseman,United States
XSP,Seletar Airport,1.41555,103.86673,Seletar,Singapore
SIN,Singapore Changi Airport,1.35019,103.994003,Singapore,Singapore
GWV,Glendale Fokker Field,39.948699951200005,-80.7594986,Glendale,United States
WZQ,Urad Middle Banner Airport,41.460289,108.539085,Urad Middle Banner,China
XIG,Xinguara Municipal Airport,-7.0906,-49.9765,Xinguara,Brazil
XMA,Maramag Airport,7.7538,125.0333,Maramag,Philippines
XRQ,New Barag Right Banner Baogede Airport,48.575585,116.939382,New Barag Right Banner,China
UKN,Waukon Municipal Airport,43.2804985,-91.46949768,Waukon,United States
ALH,Albany Airport,-34.943333,117.808889,Albany,Australia
ABG,Abingdon Downs Airport,-17.608814,143.183531,Abingdon Downs,Australia
AWN,Alton Downs Airport,-26.488959,139.259906,,Australia
AUD,Augustus Downs Airport,-18.5087,139.882084,,Australia
MRP,Marla Airport,-27.334298,133.627696,Marla,Australia
AXL,Alexandria Homestead Airport,-19.06019974,136.7100067138672,,Australia
AXC,Aramac Airport,-22.95788,145.249504,,Australia
ADO,Andamooka Airport,-30.438299,137.136993,Andamooka,Australia
AMX,Ammaroo Airport,-21.73830032,135.24200439453125,,Australia
AMT,Amata Airport,-26.097363,131.202732,,Australia
WLP,West Angelas Airport,-23.13555556,118.7072222,,Australia
AYL,Anthony Lagoon Airport,-18.01807903,135.5350685,,Australia
ABH,Alpha Airport,-23.652849,146.582668,Alpha,Australia
ARY,Ararat Airport,-37.309978,142.988688,Ararat,Australia
GYL,Argyle Airport,-16.636944,128.451389,,Australia
ARM,Armidale Airport,-30.52809906,151.6170044,Armidale,Australia
AAB,Arrabury Airport,-26.69639,141.048718,Tanbar,Australia
AUU,Aurukun Airport,-13.354019,141.720028,Aurukun,Australia
AWP,Austral Downs Airport,-20.5,137.75,,Australia
AVG,Auvergne Airport,-15.690555,130.008818,Auvergne Station,Australia
AYQ,Ayers Rock Connellan Airport,-25.185913,130.97703,Yulara,Australia
AYR,Ayr Airport,-19.595832,147.324495,Ayr,Australia
MBN,Mount Barnett Airport,-16.741453,125.905608,Wunaamin Miliwundi Ranges,Australia
BCI,Barcaldine Airport,-23.566268,145.302086,Barcaldine,Australia
ASP,Alice Springs Airport,-23.806588,133.903427,Alice Springs,Australia
BDD,Badu Island Airport,-10.14955,142.173665,Badu Island,Australia
BKP,Barkly Downs Airport,-20.49583333,138.4747222,,Australia
BNE,Brisbane International Airport,-27.38419914,153.11700439453125,Brisbane,Australia
OOL,Gold Coast Airport,-28.165962,153.506641,Gold Coast,Australia
BKQ,Blackall Airport,-24.431678,145.429716,Blackall,Australia
CNS,Cairns International Airport,-16.878921,145.74948,Cairns,Australia
CTL,Charleville Airport,-26.41329956,146.2619934,Charleville,Australia
BDW,Bedford Downs Airport,-17.2866993,127.4629974,,Australia
BXG,Bendigo Airport,-36.739399,144.330002,,Australia
BVI,Birdsville Airport,-25.89749908,139.34800720214844,,Australia
BXF,Bellburn Airstrip,-17.545,128.305,Pumululu National Park,Australia
BTX,Betoota Airport,-25.694791,140.738339,,Australia
BEE,Beagle Bay Airport,-17.0165,122.6464,Dampier Peninsula,Australia
OCM,Boolgeeda,-22.541111,117.269444,,Australia
BQW,Balgo Hill Airport,-20.148333,127.973889,Balgo,Australia
BHQ,Broken Hill Airport,-32.00139999,141.4720001,Broken Hill,Australia
HTI,Hamilton Island Airport,-20.35810089,148.9519959,Hamilton Island,Australia
BEU,Bedourie Airport,-24.3461,139.460007,Bedourie,Australia
BIW,Billiluna Airport,-19.56669998,127.6669998,,Australia
BZP,Bizant Airport,-14.74027778,144.1194444,Lakefield National Park,Australia
BRK,Bourke Airport,-30.03919983,145.95199584960938,,Australia
BUC,Burketown Airport,-17.74860001,139.53399658203125,,Australia
BLN,Benalla Airport,-36.551899,146.007004,Benalla,Australia
LCN,Balcanoona Airport,-30.535,139.337006,,Australia
ZBL,Biloela Airport,-24.320816,150.509627,Biloela,Australia
BLS,Bollon Airport,-28.051247,147.481799,,Australia
BQB,Busselton Margaret River Regional Airport,-33.687222,115.400278,Busselton,Australia
ISA,Mount Isa Airport,-20.66638,139.488468,Mount Isa,Australia
BFC,Bloomfield River Airport,-15.87360001,145.3300018,,Australia
MKY,Mackay Airport,-21.170816,149.182588,Mackay,Australia
BNK,Ballina Byron Gateway Airport,-28.833236,153.561471,Ballina,Australia
BSJ,Bairnsdale Airport,-37.887539,147.569379,Bairnsdale,Australia
GIC,Boigu Island Airport,-9.23278,142.218002,Boigu Island,Australia
OKY,Oakey Army Aviation Centre,-27.409262,151.736727,,Australia
BQL,Boulia Airport,-22.91329956,139.89999389648438,,Australia
BMP,Brampton Island Airport,-20.804633,149.279931,,Australia
PPP,Proserpine Whitsunday Coast Airport,-20.494416,148.553583,Proserpine,Australia
ROK,Rockhampton Airport,-23.380019,150.475359,Rockhampton,Australia
BOX,Borroloola Airport,-16.0753,136.302002,,Australia
BME,Broome International Airport,-17.949194,122.2283,Broome,Australia
BZD,Balranald Airport,-34.624834,143.577114,,Australia
BTD,Brunette Downs Airport,-18.637472,135.938355,,Australia
BWQ,Brewarrina Airport,-29.975792,146.81438,,Australia
BYP,Barimunya Airport,-22.673889,119.166111,,Australia
MCY,Sunshine Coast Airport,-26.593324,153.08319,Maroochydore,Australia
BHS,Bathurst Airport,-33.406817,149.651161,Bathurst,Australia
BRT,Bathurst Island Airport,-11.764966,130.615774,Wurrumiyanga,Australia
TSV,Townsville Airport / RAAF Base Townsville,-19.252904,146.766512,Townsville,Australia
BLT,Blackwater Airport,-23.6031,148.807007,,Australia
BVW,Batavia Downs Airport,-12.6592,142.675003,,Australia
BDB,Bundaberg Airport,-24.905039,152.322612,Bundaberg,Australia
BUY,Bunbury Airport,-33.378056,115.676944,,Australia
BIP,Bulimba Airport,-16.88080025,143.4790039,,Australia
ZBO,Bowen Airport,-20.017999,148.215245,Bowen,Australia
WEI,Weipa Airport,-12.677493,141.922618,Weipa,Australia
BCK,Bolwarra Airport,-17.38829994,144.1690063,,Australia
WTB,Toowoomba Wellcamp Airport,-27.558332,151.793335,Toowoomba,Australia
BWB,Barrow Island Airport,-20.864444,115.406111,,Australia
BVZ,Beverley Springs Airport,-16.732756,125.439105,Wunaamin Miliwundi Ranges,Australia
CTR,Cattle Creek Airport,-17.60700035,131.548996,,Australia
CGV,Caiguna Airport,-32.280457,125.477943,,Australia
CLH,Coolah Airport,-31.773864,149.615322,,Australia
CVQ,Carnarvon Airport,-24.884337,113.666393,Carnarvon,Australia
CSI,Casino Airport,-28.881304,153.060724,,Australia
CAZ,Cobar Airport,-31.53829956,145.79400634765625,,Australia
COJ,Coonabarabran Airport,-31.3325,149.266998,,Australia
CBY,Canobie Airport,-19.47940063,140.927002,Canobie,Australia
CBI,Cape Barren Island Airport,-40.390537,148.016933,Cape Barren Island,Australia
CPD,Coober Pedy Airport,-29.038312,134.722166,Coober Pedy,Australia
CRB,Collarenebri Airport,-29.523239,148.578243,,Australia
CCL,Chinchilla Airport,-26.771947,150.617571,Chinchilla,Australia
CNC,Coconut Island Airport,-10.050139,143.070007,,Australia
CNJ,Cloncurry Airport,-20.66860008,140.5039978,Cloncurry,Australia
CBX,Condobolin Airport,-33.06565,147.21316,,Australia
CUD,Caloundra Airport,-26.80336,153.104975,Caloundra,Australia
CED,Ceduna Airport,-32.13059998,133.7100067138672,,Australia
CVC,Cleve Airport,-33.709702,136.505005,,Australia
CFI,Camfield Airport,-17.02169991,131.32699584960938,,Australia
CFH,Clifton Hills Airport,-27.018299,138.891998,Clifton Hills,Australia
CQP,Cape Flattery Airport,-14.970832,145.311667,,Australia
CFS,Coffs Harbour Airport,-30.320601,153.115997,Coffs Harbour,Australia
LLG,Chillagoe Airport,-17.138386,144.528494,Chillagoe,Australia
CRH,Cherrabah Airport,-28.4301,152.08895,Cherrabah Homestead Resort,Australia
CKW,Christmas Creek Airport,-22.354302,119.642603,Christmas Creek Mine,Australia
CXT,Charters Towers Airport,-20.0431,146.272995,,Australia
DCN,RAAF Base Curtin,-17.581389,123.828333,Derby,Australia
CKI,Croker Island Airport,-11.165,132.483002,,Australia
CTN,Cooktown Airport,-15.443649,145.183221,,Australia
CMQ,Clermont Airport,-22.7731,147.621002,,Australia
CMA,Cunnamulla Airport,-28.03000069,145.6219940185547,,Australia
CML,Camooweal Airport,-19.911699,138.125,,Australia
NIF,Camp Nifty Airport,-21.6717,121.586998,,Australia
CES,Cessnock Airport,-32.787498,151.341995,,Australia
CNB,Coonamble Airport,-30.980946,148.377833,,Australia
ODL,Cordillo Downs Airport,-26.74530029,140.63800048828125,Cordillo Downs,Australia
CUQ,Coen Airport,-13.761133,143.113311,Coen,Australia
CIE,Collie Airport,-33.36669922,116.2170029,Collie,Australia
OOM,Cooma Snowy Mountains Airport,-36.300445,148.972408,Cooma,Australia
CDA,Cooinda Airport,-12.90330029,132.53199768066406,,Australia
CWW,Corowa Airport,-35.994701,146.356995,,Australia
CFP,Carpentaria Downs Airport,-18.718481,144.313028,Carpentaria Downs,Australia
CYG,Corryong Airport,-36.18280029,147.88800048828125,,Australia
CXQ,Christmas Creek Station Airport,-18.8728,125.934,Wangkat Jungka,Australia
CDQ,Croydon Airport,-18.22500038,142.25799560546875,,Australia
KCE,Collinsville Airport,-20.59670067,147.86000061035156,,Australia
CMD,Cootamundra Airport,-34.624283,148.036641,,Australia
CUG,Cudal Airport,-33.278026,148.768708,,Australia
CUY,Cue Airport,-27.450663,117.917703,,Australia
CJF,Coondewanna Airport,-22.966667,118.813333,Coondewanna,Australia
CWR,Cowarie Airport,-27.71170044,138.3280029296875,,Australia
CCW,Cowell Airport,-33.666698,136.891998,,Australia
CWT,Cowra Airport,-33.846894,148.648007,,Australia
COY,Coolawanyah Airport,-21.7946,117.755,Coolawanyah Station,Australia
DJR,Dajarra Airport,-21.70829964,139.5330047607422,,Australia
DBY,Dalby Airport,-27.158476,151.263428,,Australia
DRN,Dirranbandi Airport,-28.587912,148.217161,,Australia
DNB,Dunbar Airport,-16.047394,142.394415,Maramie,Australia
DRB,Derby Airport,-17.37193,123.66221,Derby,Australia
DFP,Drumduff Airport,-16.052124,143.013339,Palmer,Australia
DGD,Dalgaranga Gold Mine Airport,-27.829722,117.316389,,Australia
DNG,Doongan Airport,-15.386429,126.302235,Drysdale River,Australia
DXD,Dixie Airport,-15.11749443,143.3160496,New Dixie,Australia
DKI,Dunk Island Airport,-17.93913,146.141447,Dunk Island,Australia
DLK,Dulkaninna Airport,-29.01329994,138.4810028076172,Dulkaninna,Australia
DNQ,Deniliquin Airport,-35.55939865,144.9459991,Deniliquin,Australia
DDN,Delta Downs Airport,-16.99169922,141.31700134277344,,Australia
DLV,Delissaville Airport,-12.55000019,130.68499755859375,,Australia
DYW,Daly Waters Airport,-16.26469507,133.383379,Daly Waters,Australia
DMD,Doomadgee Airport,-17.9403,138.822006,,Australia
DVR,Daly River Airport,-13.749806,130.693878,Nauiyu,Australia
NLF,Darnley Island Airport,-9.579176,143.780276,Darnley Island,Australia
DRD,Dorunda Airport,-16.5537,141.8238,Dorunda Outstation,Australia
DVP,Davenport Downs Airport,-24.14999962,141.10800170898438,,Australia
DPO,Devonport Airport,-41.16970062,146.4299927,Devonport,Australia
DOX,Dongara Airport,-29.298128,114.927334,Port Denison,Australia
DRY,Drysdale River Airport,-15.71357,126.381097,Drysdale River,Australia
DHD,Durham Downs Airport,-27.07500076,141.89999389648438,,Australia
DRR,Durrie Airport,-25.68499947,140.22799682617188,,Australia
SRR,Dunwich Airport,-27.519005,153.427618,North Stradbroke Island,Australia
DKV,Docker River Airport,-24.859533,129.122209,Kaltukatjara,Australia
DYA,Dysart Airport,-22.6222,148.363998,,Australia
RXA,Ar Rawdah Airport,14.44872,47.27955,Ar Rawdah,Yemen
ECH,Echuca Airport,-36.15719986,144.76199340820312,,Australia
EUC,Eucla Airport,-31.707084,128.877243,,Australia
ETD,Etadunna Airport,-28.740801,138.589005,Etadunna,Australia
ENB,Eneabba Airport,-29.83250046,115.24600219726562,Eneabba,Australia
EIH,Einasleigh Airport,-18.50329971,144.0939941,Einasleigh,Australia
ELC,Elcho Island Airport,-12.01939964,135.5709991,Elcho Island,Australia
EKD,Elkedra Airport,-21.17250061,135.4440002,,Australia
EMD,Emerald Airport,-23.56749916,148.1790009,Emerald,Australia
EDD,Erldunda Airport,-25.206106,133.254161,Ghan,Australia
ERB,Ernabella Airport,-26.26329994,132.1820068359375,,Australia
ERQ,Elrose Airport,-20.9764,141.0066,Elrose Mine,Australia
EPR,Esperance Airport,-33.684399,121.822998,Esperance,Australia
EVD,Eva Downs Airport,-18.00099945,134.8630066,Eva Downs,Australia
EVH,Evans Head Aerodrome,-29.101786,153.419255,,Australia
WHB,Eliwana,-22.428395,116.887879,,Australia
EXM,Exmouth Airport,-22.040677,114.102663,Exmouth,Australia
FRB,Forbes Airport,-33.363602,147.934998,Forbes,Australia
KFE,Fortescue - Dave Forrest Aerodrome,-22.290754,119.437143,Cloudbreak Village,Australia
FLY,Finley Airport,-35.658918,145.561214,,Australia
FLS,Flinders Island Airport,-40.091702,147.992996,Whitemark,Australia
FVL,Flora Valley Airport,-18.297844,128.455897,,Australia
FIK,Finke Airport,-25.59469986,134.5829926,Finke,Australia
FOS,Forrest Airport,-30.83662,128.112811,,Australia
FVR,Oombulgurri Airport,-15.1647,127.8401,Oombulgurri,Australia
FOT,Forster (Wallis Is) Airport,-32.202489,152.481136,,Australia
FIZ,Fitzroy Crossing Airport,-18.183596,125.559783,,Australia
YGA,Yongchuan Da'an General Airport,29.356667,106.010441,Chongqing,China
GBP,Gamboola Airport,-16.54412,143.668155,Gamboola,Australia
GAH,Gayndah Airport,-25.615939,151.62055,Gayndah,Australia
GBL,South Goulburn Is Airport,-11.65,133.382004,,Australia
GUH,Gunnedah Airport,-30.957511,150.248981,,Australia
GOO,Goondiwindi Airport,-28.5214,150.320007,,Australia
GDD,Gordon Downs Airport,-18.67810059,128.5919952392578,Gordon Downs,Australia
GGD,Gregory Downs Airport,-18.625,139.23300170898438,,Australia
GET,Geraldton Airport,-28.796101,114.707001,Moonyoonooka,Australia
GFN,Clarence Valley Regional Airport,-29.754795,153.031234,Grafton,Australia
GBW,Ginbata Airport,-22.5812,120.03553,Ginbata,Australia
GBV,Gibb River Airport,-16.418661,126.445685,Gibb,Australia
GKL,Great Keppel Is Airport,-23.184575,150.94164,Great Keppel Island,Australia
GLT,Gladstone Airport,-23.869763,151.225439,Gladstone,Australia
GUL,Goulburn Airport,-34.81029892,149.7259979248047,,Australia
GLG,Glengyle Airport,-24.80830002,139.60000610351562,,Australia
GLI,Glen Innes Airport,-29.676029,151.691156,Glen Innes,Australia
GLM,Glenormiston Airport,-22.8883,138.824997,,Australia
GFE,Grenfell Airport,-34,148.1329956,Grenfell,Australia
GVP,Greenvale Airport,-18.9966,145.0136,,Australia
GPD,Mount Gordon Airport,-19.77265,139.40425,Mount Gordon Mine,Australia
GPN,Garden Point Airport,-11.399686,130.425568,Pirlangimpi,Australia
GSC,Gascoyne Junction Airport,-25.0546,115.2026,Gascoyne Junction,Australia
GTE,Groote Eylandt Airport,-13.972405,136.458553,Groote Eylandt,Australia
GFF,Griffith Airport,-34.25080109,146.0670013,Griffith,Australia
GTT,Georgetown Airport,-18.302676,143.530925,Georgetown,Australia
GEE,George Town Airport,-41.079491,146.839061,George Town,Australia
GYP,Gympie Airport,-26.290149,152.702998,,Australia
HWK,Wilpena Pound Airport,-31.855907,138.468079,Hawker,Australia
HXX,Hay Airport,-34.531399,144.830002,,Australia
HVB,Hervey Bay Airport,-25.320127,152.880662,Hervey Bay,Australia
HUB,Humbert River Airport,-16.4896698,130.63027954101562,,Australia
HRY,Henbury Airport,-24.584,133.236,Ghan,Australia
HIP,Headingly Airport,-21.33329964,138.2830047607422,,Australia
HIG,Highbury Airport,-16.424148,143.14534,Highbury,Australia
HID,Horn Island Airport,-10.585636,142.29277,Horn,Australia
HLL,Hillside Airport,-21.718283,119.440334,Hillside,Australia
HCQ,Halls Creek Airport,-18.2339,127.669998,,Australia
HMG,Hermannsburg Airport,-23.926485,132.807798,Hermannsburg (Ntaria),Australia
HLT,Hamilton Airport,-37.64889908,142.06500244140625,,Australia
HOK,Hooker Creek Airport,-18.33670044,130.6380005,Lajamanu,Australia
MHU,Mount Hotham Airport,-37.04750061,147.3339996,Mount Hotham,Australia
HTU,Hopetoun Airport,-35.715302,142.360001,,Australia
HPE,Hope Vale Airport,-15.2923,145.1035,Hope Vale,Australia
HSM,Horsham Airport,-36.66970062,142.17300415039062,,Australia
HAT,Heathlands Airport,-11.7369,142.576996,Shelburne,Australia
HGD,Hughenden Airport,-20.815001,144.225006,Hughenden,Australia
IBM,Iron Bridge Mine Airport,-21.287575,118.88252,Japal Camp,Australia
IDK,Indulkana Airport,-26.965435,133.321989,Indulkana,Australia
IFL,Innisfail Airport,-17.559401,146.011993,,Australia
IFF,Iffley Airport,-18.89999962,141.2169952392578,,Australia
IGH,Ingham Airport,-18.664149,146.145804,,Australia
IKP,Inkerman Airport,-16.229225,141.434607,Inkerman,Australia
INJ,Injune Airport,-25.851,148.5497,Injune,Australia
INM,Innamincka Airport,-27.697589,140.739498,,Australia
